net_value,stocks_count,stock_price,action
705.1066745941796,19,29.68,-4
690.6039480474626,15,28.92,-4
694.8688681583471,23,29.23,4096
694.6388681583471,23,29.22,4096
708.4388681583472,23,29.82,4096
707.0588681583472,23,29.76,4096
716.2818681583472,23,30.04,4096
732.1518681583472,23,30.73,4
726.6318681583472,23,30.49,4096
719.7318681583472,23,30.19,4096
709.6118681583472,23,29.75,4096
714.9018681583472,23,29.98,4096
735.1418681583472,23,30.86,4096
734.6770203621127,19,30.9,-4
726.0575553632384,23,30.5,4096
726.9888790422197,19,30.59,-4
723.7555010986703,15,30.45,-4
725.6307849310936,11,30.56,-4
721.7534146183066,23,30.45,4096
719.2234146183066,23,30.34,4
720.6034146183065,23,30.4,4096
709.1034146183065,23,29.9,4096
713.2434146183065,23,30.08,4096
728.4234146183065,23,30.74,4096
722.4434146183065,23,30.48,4096
733.2534146183066,23,30.95,4096
741.3034146183065,23,31.3,4096
740.6134146183066,23,31.27,4096
746.8694102681199,19,31.43,-4
745.0801148625887,15,31.34,-4
739.8425582787816,11,30.92,-4
739.7999105982985,7,30.9,-4
747.759366988889,23,31.26,4096
745.2293669888891,23,31.15,4096
742.5559210738388,19,31.0,-4
740.1666414394412,23,30.87,4096
730.9666414394411,23,30.47,4096
706.8166414394412,23,29.42,4096
695.0018811404932,19,28.84,-4
714.3162883357725,24,29.68,4096
711.1962883357726,24,29.55,4096
697.2762883357725,24,28.97,4096
708.5562883357725,24,29.44,4096
691.2762883357725,24,28.72,4096
671.3562883357724,24,27.89,4096
677.3562883357724,24,28.14,4096
679.7562883357725,24,28.24,4096
685.7562883357725,24,28.49,4096
684.3162883357725,24,28.43,4096
698.4762883357726,24,29.02,4096
704.7162883357726,24,29.28,4096
689.5410477216701,20,28.6,-4
692.791890132967,16,28.74,-4
693.3111564606422,24,28.76,4096
686.8311564606422,24,28.49,4096
701.4901428929276,20,29.26,-4
710.4137391428834,16,29.79,-4
707.9751562921278,23,29.67,4096
713.0351562921278,23,29.89,4096
707.8981399413431,19,29.66,-4
710.9570544332041,15,29.84,-4
719.8901233793515,23,30.35,4096
725.8701233793515,23,30.61,4096
730.6980629011093,19,30.88,-4
735.3618946359961,15,31.23,-4
740.474542352387,11,31.68,-4
734.950837867018,7,30.93,-4
735.4379799476565,3,31.24,-4
735.3190272794573,0,31.6,-4
733.7555486753205,23,31.57,4096
729.6155486753205,23,31.39,4096
726.6150952824015,19,31.28,-4
729.5198876586185,15,31.43,-4
728.8561120683386,11,31.38,-4
729.4783595929305,7,31.25,-4
726.1014952424655,23,31.02,512
733.9214952424654,23,31.36,4096
735.9914952424655,23,31.45,4096
738.7514952424655,23,31.57,512
742.6614952424654,23,31.74,4096
748.4114952424654,23,31.99,4096
738.9814952424654,23,31.58,512
739.4414952424655,23,31.6,4096
739.6714952424654,23,31.61,4096
748.1814952424654,23,31.98,4096
744.2714952424654,23,31.81,4
751.121070908552,19,32.2,-4
754.7809681324641,23,32.37,4096
734.080968132464,23,31.47,4096
730.6370617349719,19,31.31,-4
731.2522451439223,15,31.21,-4
727.5623307896944,11,30.95,-4
746.5106662568683,23,32.03,4096
748.1515138091511,19,32.08,-4
743.2386900690716,23,31.82,4096
730.8186900690716,23,31.28,4096
725.2986900690715,23,31.04,4096
723.118313285602,19,30.95,-4
725.5743507141087,15,31.26,-4
730.6225834349948,23,31.52,4096
734.7403083002935,19,31.73,-4
721.9443579336803,15,30.94,-4
719.4782376140964,11,30.72,-4
725.7027374847028,23,31.07,4096
730.016385689064,19,31.3,-4
731.9970527365591,23,31.39,4096
733.2147269228522,19,31.46,-4
729.1258646071091,23,31.3,4096
736.2632284979138,19,31.71,-4
752.2758254561979,23,32.52,4096
754.9166225862939,19,32.65,-4
750.2010718434826,15,32.28,-4
756.4278006975812,23,32.63,4096
756.482810724613,19,32.64,-4
754.7940153595707,23,32.61,4096
751.5740153595707,23,32.47,4096
748.691082899617,19,32.32,-4
741.5690552409188,23,32.01,4096
744.3290552409189,23,32.13,4096
739.7290552409189,23,31.93,4096
745.6369908253953,19,32.22,-4
744.8290351373421,15,32.2,-4
741.203300885991,11,31.83,-4
742.7531928493004,7,32.13,-4
739.4781693799121,3,31.92,-4
736.5816950979452,23,31.8,4096
735.3947443224952,19,31.82,-4
744.3106419928272,15,32.38,-4
742.3388810143479,23,32.25,4096
737.3096580163162,19,31.97,-4
737.9499168816048,15,32.08,-4
732.5657231747118,11,31.6,-4
734.6144132957627,23,31.76,4096
740.3644132957626,23,32.01,4096
729.6589804485815,19,31.52,-4
739.6211169983815,23,32.01,4096
739.566640915092,19,32.04,-4
737.6632288771943,15,31.96,-4
732.3571336854403,11,31.56,-4
732.5384506198515,23,31.62,4096
728.1120853352613,19,31.4,-4
740.9079827675021,15,32.17,-4
740.2673819286647,11,32.13,-4
745.1197482027067,7,32.66,-4
745.8809080882697,22,32.72,4096
753.2127215655208,18,33.14,-4
753.3362778083858,14,33.17,-4
756.7311355526889,10,33.45,-4
751.1157506001788,22,33.22,4096
749.5757506001788,22,33.15,4096
742.5517795475589,18,32.81,-4
738.7917140685848,14,32.57,-4
741.049886803346,10,32.62,-4
742.2881422416947,6,32.95,-4
740.5970138815841,2,32.58,-4
740.0416475946021,22,32.74,4096
736.081647594602,22,32.56,4096
718.7016475946019,22,31.77,4096
712.9637467103673,18,31.51,-4
704.659316717147,22,31.17,4096
708.6193167171471,22,31.35,4096
711.2018614625825,20,31.47,-2
702.4588773515732,16,30.99,-4
716.4755384484865,22,31.83,4096
720.1989048803194,18,32.01,-4
721.9439921425081,14,32.15,-4
722.0712184388556,22,32.13,4096
715.4371423433957,18,31.86,-4
720.3033664244963,14,32.23,-4
723.8297960185275,10,32.54,-4
719.5276870282935,6,32.15,-4
707.1982134737439,22,31.6,4096
710.2782134737438,22,31.74,4096
730.0782134737439,22,32.64,4096
733.7699870428673,18,32.71,-4
724.0931875172805,22,32.23,4096
732.0131875172806,22,32.59,4096
728.4931875172806,22,32.43,4096
716.1731875172806,22,31.87,4096
713.4746629145739,18,31.72,-4
719.5158901057526,22,32.04,4096
724.4570680557158,18,32.35,-4
723.7570221160233,22,32.34,4096
731.8970221160232,22,32.71,4096
734.3170221160233,22,32.82,4096
726.3970221160232,22,32.46,4096
731.0170221160233,22,32.67,4096
735.0962232553579,18,32.9,-4
739.0042428628708,22,33.1,4096
748.2442428628708,22,33.52,4096
727.1242428628709,22,32.56,4096
727.4375132077874,18,32.64,-4
733.6940004042149,22,33.0,4096
727.9740004042151,22,32.74,4096
714.5100004042149,22,32.0,4096
714.1521331948859,18,32.0,-4
711.6329253279434,22,31.9,4096
726.1529253279435,22,32.56,4096
725.5703801969838,18,32.57,-4
726.2632308128204,22,32.64,4096
739.6832308128204,22,33.25,4096
736.6032308128204,22,33.11,4096
736.6032308128204,22,33.11,4096
733.1144115776378,18,32.89,-4
735.2069013010865,22,32.98,4096
736.5269013010866,22,33.04,4096
736.7469013010865,22,33.05,4096
738.0669013010865,22,33.11,4096
739.5773968304638,18,33.28,-4
741.5693712344994,22,33.42,4096
743.7816238730005,18,33.58,-4
753.1517312582428,22,34.03,4096
754.2517312582427,22,34.08,4096
753.7385322404449,18,34.08,-4
763.3997832596411,22,34.56,4096
768.3389107361236,18,34.68,-4
767.5945256740804,14,34.72,-4
769.6866678371623,22,34.76,4096
767.9750923546346,18,34.74,-4
764.8861066757222,22,34.63,4096
755.9180234684741,18,34.2,-4
755.0233842599962,22,34.17,4096
754.1433842599963,22,34.13,4096
742.2633842599962,22,33.59,4096
748.7382601960142,18,33.85,-4
748.0260248747185,22,33.85,4096
738.5660248747184,22,33.42,4096
737.9060248747185,22,33.39,4096
730.5128767939809,18,33.0,-4
732.3155999442426,22,33.1,4096
703.0555999442425,22,31.77,4096
707.6755999442427,22,31.98,4
701.9555999442425,22,31.72,4096
698.6338321758227,18,31.59,-4
698.8985810469937,14,31.63,-4
697.577653133126,22,31.52,4096
695.3699430889103,18,31.42,-4
693.3853552509023,22,31.31,4096
696.3685552509023,22,31.31,4096
709.3485552509023,22,31.9,4096
711.5485552509024,22,32.0,4096
710.4485552509024,22,31.95,4096
698.5207155488243,18,31.4,-4
698.6373175130271,22,31.42,4096
703.6973175130271,22,31.65,4096
716.172588031642,18,32.35,-4
726.978115636838,22,32.9,4096
718.178115636838,22,32.5,4096
728.4824953261218,18,33.0,-4
733.9025070216989,22,33.27,4096
734.8926187225138,18,33.39,-4
736.9791854214441,21,33.51,4096
739.4134554559184,17,33.65,-4
746.4079522019075,21,34.0,4096
752.3152045799752,17,34.3,-4
747.3265847130707,21,34.05,4096
747.7465847130708,21,34.07,4
755.1498238278332,17,34.54,-4
749.4684887694159,13,34.24,-4
753.9597373271165,9,34.57,-4
752.635392291468,5,34.5,-4
748.1794225518942,21,35.03,4096
747.4665017306761,17,35.02,-4
744.4981745717384,21,34.9,4096
755.6281745717384,21,35.43,4096
745.9334984913993,17,34.98,-4
744.7644541602458,13,34.93,-4
751.4551600190982,21,35.42,4096
732.7651600190982,21,34.53,4096
718.9051600190983,21,33.87,4096
721.9578486562,17,34.0,-4
724.2757690284808,13,34.25,-4
722.2069347706113,21,34.22,4096
725.9869347706112,21,34.4,4096
727.4569347706113,21,34.47,4096
722.8369347706113,21,34.25,4096
721.4850486934279,17,34.18,-4
715.0599565496334,21,33.88,4096
704.6345613281192,17,33.33,-4
704.1058453139933,13,33.28,-4
699.413539610043,21,32.95,4096
697.571839610043,21,32.72,4096
692.0633985325135,17,32.45,-4
682.6308556792484,13,31.78,-4
682.0563084692025,21,31.85,4096
700.5363084692024,21,32.73,4096
707.0463084692025,21,33.04,4096
711.0363084692024,21,33.23,4096
720.6963084692024,21,33.69,4096
710.6163084692024,21,33.21,4096
743.2201126414319,17,34.77,-4
755.9566458416386,21,35.34,4096
766.9310941916416,17,35.97,-4
768.0178370051302,13,36.01,-4
768.9808709419995,9,36.09,-4
757.6010113398067,21,35.61,4096
758.5832334870281,17,35.67,-4
748.3769767209251,13,35.01,-4
746.0175074225624,9,34.93,-4
744.7985291162826,21,34.91,4096
739.7585291162827,21,34.67,4096
739.7585291162827,21,34.67,4096
747.3395291162827,21,34.89,4096
749.2765871146456,17,35.0,-4
754.4256881818856,21,35.32,4096
741.348037447887,17,34.68,-4
735.3294771381512,21,34.39,4096
728.075345742142,17,34.02,-4
744.9714107899752,13,35.17,-4
745.0722401712044,21,35.2,4096
737.7222401712044,21,34.85,4096
740.0184622884408,17,34.99,-4
734.7568089570694,21,34.81,4
739.9795263576353,17,35.14,-4
741.4077289233185,21,35.19,4096
740.355406935174,17,35.19,-4
739.0729259340775,21,35.11,4096
736.7629259340775,21,35.0,4096
740.1229259340774,21,35.16,4096
730.9667262254947,17,34.72,-4
730.8502717827837,21,34.72,4096
734.4202717827836,21,34.89,4096
738.3964685774405,17,35.15,-4
740.572018392798,20,35.28,4096
746.772018392798,20,35.59,4096
752.972018392798,20,35.9,4096
754.300115856854,16,35.9,-4
757.2428620020564,12,36.2,-4
756.9407270791819,8,36.27,-4
757.8663123009248,20,36.57,4096
760.8663123009248,20,36.72,4096
765.4663123009249,20,36.95,4096
758.8663123009248,20,36.62,4096
755.843086883374,16,36.45,-4
748.7455191250326,20,36.05,4096
731.9342055011072,16,35.13,-4
738.291661088632,20,35.47,4096
738.291661088632,20,35.47,4096
734.4916610886321,20,35.28,4096
729.4916610886321,20,35.03,4096
733.8916610886321,20,35.25,4096
729.0457250146801,16,35.02,-4
728.6929963722923,12,35.03,-4
733.5596317473135,20,35.14,4096
730.504263813018,16,35.05,-4
723.238545322215,12,34.43,-4
725.7170799677524,20,34.63,4096
719.3170799677525,20,34.31,4096
706.9170799677524,20,33.69,4096
713.7888217940102,16,34.11,-4
698.8578246935358,20,33.36,4096
680.4578246935357,20,32.44,4096
664.6578246935358,20,31.65,4096
683.8778467503655,21,32.55,4096
681.7236983275909,17,32.47,-4
663.7760400421193,13,31.39,-4
659.8698993197551,21,31.14,4096
672.049899319755,21,31.72,4096
667.6251629349847,17,31.53,-4
682.8552348143808,21,32.42,4096
683.6952348143807,21,32.46,4096
691.4652348143807,21,32.83,4096
687.6852348143807,21,32.65,4096
690.5775088626989,17,32.62,-4
702.623509865447,13,33.54,-4
704.2452125089909,20,33.62,4096
705.6452125089909,20,33.69,4096
697.9114554173474,16,33.21,-4
679.2623931109339,21,32.17,4096
671.2344914327834,17,31.78,-4
669.3538366435309,21,31.65,4096
677.5482064899752,17,32.13,-4
672.675890904507,21,31.91,4096
668.895890904507,21,31.73,4096
675.7512143049015,17,32.18,-4
678.9618088744221,20,32.36,4096
677.9618088744221,20,32.31,4096
671.266100016571,16,31.96,-4
665.6077920677103,20,31.7,4096
652.2319365421258,21,31.05,4096
659.5819365421257,21,31.4,4
659.3719365421258,21,31.39,4096
656.9787388922252,17,31.33,-4
664.4900699213536,20,31.59,4096
659.1754309192982,21,31.34,4096
652.0354309192982,21,31.0,4096
650.1454309192982,21,30.91,4096
646.7854309192982,21,30.75,4096
646.7854309192982,21,30.75,4096
654.9754309192982,21,31.14,4096
641.8059409316089,17,30.58,-4
624.0196896429836,21,29.7,4096
636.1996896429837,21,30.28,4096
644.1796896429837,21,30.66,4096
643.9085141140649,17,30.72,-4
651.5956147186204,13,31.21,-4
656.018193677666,9,31.69,-4
655.6686687346653,5,31.72,-4
654.3245493308865,1,31.68,-4
654.3461023218215,0,32.09,-4
653.5106777582527,20,32.6,4096
670.3106777582526,20,33.44,4096
676.7106777582526,20,33.76,4096
656.1106777582526,20,32.73,4096
644.7106777582526,20,32.16,4096
646.4817704895864,16,32.14,-4
630.8860774874242,20,31.3,4096
636.8116946178305,16,31.72,-4
635.9720148620057,20,31.67,4096
639.9720148620056,20,31.87,4096
640.9720148620057,20,31.92,4096
639.0244935645673,16,31.83,-4
640.2899375671248,20,31.94,4096
645.3181517889582,16,32.29,-4
678.4303928361298,19,34.08,4096
679.0809955294478,15,34.15,-4
680.9523418033195,11,34.41,-4
681.9561425915495,19,34.6,4096
680.6261425915495,19,34.53,4096
684.0461425915495,19,34.71,4096
683.4761425915494,19,34.68,4096
682.7161425915494,19,34.64,4096
682.5261425915495,19,34.63,4096
681.6009407864291,15,34.59,-4
680.2393548038779,19,34.48,4096
684.2293548038779,19,34.69,4096
678.529354803878,19,34.39,4096
674.5517423743286,15,34.0,-4
663.9212279975512,19,33.49,4096
659.5512279975511,19,33.26,4096
668.8612279975512,19,33.75,4096
687.4641662931397,15,34.88,-4
685.9334228350654,19,34.85,512
685.3634228350654,19,34.82,4096
679.6256654866171,15,34.5,-4
680.3491973178603,19,34.57,4096
679.2091973178602,19,34.51,4
680.3491973178603,19,34.57,4096
679.9691973178602,19,34.55,4096
683.5791973178603,19,34.74,4096
677.1191973178603,19,34.4,4096
679.7791973178603,19,34.54,4096
675.7891973178603,19,34.33,4096
676.2835165760542,15,34.39,-4
677.9496324337128,11,34.5,-4
679.2045803202833,7,34.73,-4
675.8413399742064,19,34.89,4096
677.3126769977426,15,34.95,-4
669.5897273828805,11,34.38,-4
668.5814146716712,19,34.3,4096
670.4654248264578,15,34.47,-4
665.0620027742625,19,34.2,4096
667.4022377105159,15,34.4,-4
670.5076900898092,11,34.7,-4
670.3585410148695,7,34.79,-4
667.2764408406886,19,34.74,4096
662.2877898671433,15,34.52,-4
681.2561837916917,19,35.6,4096
677.0642998506602,15,35.42,-4
673.7982806347551,19,35.27,4096
672.2782806347549,19,35.19,4096
680.448280634755,19,35.62,4096
675.8542773743185,15,35.38,-4
666.6498877212393,19,34.91,4096
656.1670388046343,15,34.35,-4
660.9107753507951,19,34.59,4096
666.2149836204987,15,35.0,-4
667.1507845514523,11,35.14,-4
666.0368446905597,7,35.02,-4
672.2355562474872,19,35.38,4096
671.8186032929881,15,35.44,-4
667.4245720585941,11,35.2,-4
667.1701198384267,18,35.2,4096
670.4583733720167,14,35.43,-4
672.748047528016,18,35.72,4096
671.848047528016,18,35.67,4
679.588047528016,18,36.1,4096
689.4880475280158,18,36.65,4096
690.9187179744945,14,36.81,-4
673.0117712103973,18,35.59,4096
673.0117712103973,18,35.59,4096
672.2899277103161,14,35.58,-4
665.1222366379129,18,35.17,4096
667.1022366379128,18,35.28,4096
671.9622366379128,18,35.55,4096
666.0290616347577,14,35.2,-4
665.1197653009469,18,35.2,4096
669.079765300947,18,35.42,4096
669.3719265774287,14,35.46,-4
664.4167711861451,10,35.12,-4
666.30516538546,6,35.18,-4
665.5233338003806,2,35.29,-4
664.5699446665121,0,35.01,-4
664.6454760789205,18,35.41,4096
655.6904294224495,14,34.87,-4
654.1505893554415,10,34.79,-4
649.3030131775215,18,34.49,4096
639.0875783023246,14,33.85,-4
632.5255494053813,10,33.38,-4
639.45235713937,19,33.59,4096
629.4298970110078,15,32.99,-4
631.4390641197717,19,33.1,4096
628.7744180029424,15,32.97,-4
634.5082227479226,19,33.33,4096
631.4682227479226,19,33.17,4096
629.1081790134667,15,33.01,-4
630.2203576677477,19,33.1,4096
630.3650578089024,15,33.1,-4
635.4829678507651,11,33.57,-4
634.3346099973227,7,33.66,-4
631.2650290821442,18,33.54,4096
643.0910290821441,18,34.05,4096
650.8310290821441,18,34.48,4096
648.2226128805949,14,34.34,-4
644.8854271813096,10,34.08,-4
645.1397786415585,18,34.29,4096
643.8706558476474,14,34.24,-4
651.3826866163349,10,34.84,-4
661.3341336557435,18,35.41,4096
658.6341336557437,18,35.26,4096
655.8295412422383,14,35.14,-4
653.0195059201999,10,34.94,-4
654.5888592557845,18,35.0,4096
652.9497710690326,14,34.92,-4
639.4227809304754,10,33.71,-4
639.1271486880955,18,33.75,4096
638.9984164737714,14,33.75,-4
640.27012462413,10,33.9,-4
646.1004783507447,18,34.39,4096
641.5448314102038,14,34.14,-4
636.1901426777274,10,33.84,-4
638.5340171813834,18,34.28,4096
630.3638496504399,14,33.79,-4
644.2592776130235,18,34.58,4096
629.8592776130236,18,33.78,4096
619.2392776130235,18,33.19,4096
617.6192776130237,18,33.1,4096
607.2953752062891,14,32.4,-4
608.8939365683732,10,32.68,-4
607.4256244942848,6,32.4,-4
620.147190018654,18,33.46,4096
616.6774205967452,14,33.45,-4
630.389427553227,18,34.4,4096
641.5494275532271,18,35.02,4096
640.8294275532271,18,34.98,4096
625.3494275532271,18,34.12,4096
628.9442816087818,14,34.45,-4
619.4773278988214,18,33.86,4096
619.1173278988215,18,33.84,4096
610.3823414840465,14,33.3,-4
618.8774363055236,10,34.13,-4
616.3094146890619,6,33.89,-4
610.235210737002,18,33.81,4096
606.5226564613274,14,33.58,-4
594.3331646723443,18,32.96,4096
591.112547826576,14,32.81,-4
592.4542479679607,17,32.92,4096
594.0577811479283,13,33.01,-4
592.6860819276055,9,33.01,-4
594.078852328331,5,33.16,-4
608.2779640744787,17,34.16,4096
609.8079640744788,17,34.25,4096
590.2579640744789,17,33.1,4096
591.9485098601232,13,33.49,-4
580.0861782542283,9,32.19,-4
583.2549521682827,18,32.4,4096
589.5549521682829,18,32.75,4096
585.4149521682828,18,32.52,4096
589.2661815170854,14,32.74,-4
588.4866174334304,10,32.64,-4
580.8789077241713,18,31.94,4096
581.4189077241713,18,31.97,4096
570.5239383757721,14,31.33,-4
559.3971703369739,10,30.49,-4
546.2488356760011,18,29.43,4096
537.7888356760011,18,28.96,4096
547.3288356760011,18,29.49,4096
551.456235676001,18,29.58,4096
555.7762356760011,18,29.82,4096
549.0282779437048,14,29.39,-4
559.0447076117473,10,30.36,-4
563.73554602392,6,31.05,-4
574.811851440488,18,31.76,4096
582.0118514404878,18,32.16,4
592.6318514404879,18,32.75,4096
597.1318514404879,18,33.0,4096
594.7918514404879,18,32.87,4096
593.3423005482725,14,32.86,-4
592.9952205136658,10,32.86,-4
597.9019236171242,6,33.58,-4
597.2062759718057,2,33.23,-4
610.1100571932036,17,34.0,4096
606.3700571932036,17,33.78,4096
602.4600571932035,17,33.55,4096
593.8240571932035,17,32.9,4
600.2580876631168,18,33.26,4096
607.7246525708993,14,33.63,-4
615.6762298619798,10,34.3,-4
619.1928215864177,17,34.61,4096
633.8730131569208,13,35.61,-4
632.553024252809,17,35.53,4096
637.1522952218584,13,35.7,-4
636.1775373434954,17,35.66,4096
641.6175373434954,17,35.98,4096
639.5775373434955,17,35.86,4096
636.2571409376995,13,35.67,-4
631.8007341215122,17,35.36,4096
634.1807341215122,17,35.5,4096
637.0707341215121,17,35.67,4096
639.6207341215122,17,35.82,4096
648.5519533380218,13,36.55,-4
649.0314294104899,17,36.66,4096
655.15142941049,17,37.02,4096
648.5493428740756,13,36.56,-4
641.7249223204274,17,36.03,4096
645.9972820614801,13,36.35,-4
644.2231361348811,17,36.2,4096
652.0431361348809,17,36.66,4096
650.7520070438125,13,36.71,-4
650.2166196838155,17,36.7,4096
652.7109856835662,13,36.84,-4
651.316102100217,9,36.74,-4
652.2110611854864,17,36.94,4096
651.1910611854864,17,36.88,4096
648.0062017606076,13,36.63,-4
646.769875666833,9,36.5,-4
645.122268053365,17,36.61,512
648.6389547403281,13,36.85,-4
649.211762189552,17,36.95,4096
650.7417621895519,17,37.04,4
650.5717621895519,17,37.03,4096
657.3190895197118,13,37.48,-4
651.3429217688779,17,37.09,4096
657.8029217688778,17,37.47,512
655.4569217688778,17,37.19,4096
650.4405258769423,13,36.88,-4
647.5261787925198,9,36.72,-4
645.1568249270989,17,36.62,4096
641.7568249270989,17,36.42,4096
648.9359838402037,13,37.0,-4
646.7571860946737,9,37.01,-4
651.2832064157822,17,37.36,4096
654.8532064157822,17,37.57,4096
648.9032064157822,17,37.22,4096
648.2232064157821,17,37.18,4096
652.6127030696105,13,37.51,-4
653.3020658716338,17,37.56,4096
649.9020658716338,17,37.36,512
650.5820658716337,17,37.4,4096
654.4248575521751,13,37.67,-4
653.4423699641488,9,37.6,-4
651.4531885244205,17,37.48,4096
653.8331885244206,17,37.62,4096
648.2231885244205,17,37.29,4096
649.3935346101605,13,37.42,-4
652.9834501627847,9,37.69,-4
651.6247500138328,17,37.41,4096
640.4047500138329,17,36.75,4096
639.8019960320094,13,36.73,-4
635.4367727574775,17,36.45,4096
632.7719110752244,13,36.3,-4
624.5509188696145,17,35.74,4096
615.7109188696145,17,35.22,4096
624.3809188696144,17,35.73,4096
611.4609188696145,17,34.97,4096
612.0211415126776,13,35.0,-4
612.1329195538367,17,34.98,4096
611.5546376525895,13,34.93,-4
616.5141586467689,17,35.29,4096
618.8941586467689,17,35.43,4096
619.914158646769,17,35.49,4096
617.5230782125923,13,35.36,-4
624.0688366041436,9,35.91,-4
622.4259089748032,17,36.16,4096
626.3359089748033,17,36.39,4096
626.5059089748031,17,36.4,4096
625.4089980788594,13,36.34,-4
618.6663227210294,17,35.79,4096
618.3263227210294,17,35.77,4096
623.7401309249807,13,36.2,-4
620.5280689699235,17,36.1,4096
613.2806392131977,13,35.59,-4
608.8198110269091,17,35.38,4096
613.8428121490596,13,35.77,-4
616.1885170686324,17,35.96,4096
621.1185170686324,17,36.25,4096
618.5516874368365,13,36.04,-4
622.5062297068223,9,36.5,-4
622.62868797096,17,36.5,4096
623.4786879709599,17,36.55,4096
619.1727032015781,13,36.31,-4
617.5694210900214,9,36.28,-4
611.200791912242,17,35.94,4096
612.0662181565499,13,35.98,-4
611.4588107866273,17,35.9,4096
619.9588107866273,17,36.4,4096
633.1043367540854,13,37.33,-4
630.6361015582307,16,37.23,4096
629.5321015582308,16,37.01,4096
626.0855076798667,17,36.8,4096
622.8555076798668,17,36.61,4096
622.3455076798668,17,36.58,4096
622.8655897053745,13,36.63,-4
636.4029006335205,16,37.55,4096
634.4829006335206,16,37.43,4096
628.7229006335206,16,37.07,4096
636.0829006335206,16,37.53,4096
634.9629006335206,16,37.46,4096
629.1066611339097,12,37.07,-4
641.0372774373718,16,38.01,4096
644.3972774373718,16,38.22,4
648.2372774373719,16,38.46,4096
646.6372774373718,16,38.36,4096
643.5956969913053,12,38.15,-4
643.3949355887137,8,38.18,-4
641.1818468217696,4,37.9,-4
640.8119958950435,16,37.95,4096
642.29683572613,12,38.16,-4
642.5077559754889,16,38.2,4096
637.8116579203846,12,37.69,-4
638.4622382067246,16,37.78,4
629.9822382067246,16,37.25,4096
623.2622382067245,16,36.83,4096
615.4222382067246,16,36.34,4096
616.2222382067246,16,36.39,4096
613.2110763883767,12,36.1,-4
626.2774386006915,16,37.15,4096
617.6374386006916,16,36.61,4096
615.8774386006916,16,36.5,4096
608.2966738312197,12,36.07,-4
616.9121279756155,16,36.61,4096
620.9652520378692,12,36.95,-4
620.2579251784658,8,37.0,-4
612.0027448865114,16,36.47,4096
612.4827448865115,16,36.5,4096
605.2827448865114,16,36.05,4096
611.6273393040863,12,36.56,-4
619.9310334848041,16,37.07,4096
622.491033484804,16,37.23,4096
612.091033484804,16,36.58,4096
617.851033484804,16,36.79,4096
612.2499325512241,12,36.45,-4
607.3020603021326,16,36.0,4096
600.4220603021326,16,35.57,512
600.5820603021326,16,35.58,4096
610.3420603021326,16,36.19,4096
618.1820603021326,16,36.68,4096
614.8499314051822,12,36.5,-4
621.8741219477183,16,36.97,4
626.3541219477183,16,37.25,4096
617.6774278913331,12,36.72,-4
623.114124721945,16,37.17,4096
623.2853328583664,12,37.2,-4
626.2061608410714,16,37.48,4096
619.7444663840851,12,37.05,-4
617.0292612067697,16,36.9,4096
626.9492612067697,16,37.52,4096
618.1325854278243,12,36.96,-4
617.2790542398643,16,36.95,4096
621.2790542398643,16,37.2,4096
621.7431815153691,12,37.24,-4
624.7559162690538,16,37.51,4096
628.451916269054,16,37.59,4096
623.1442011558026,12,37.24,-4
621.2708116708678,8,37.09,-4
622.5465917831389,4,37.3,-4
619.6165855127078,16,37.16,4096
617.696585512708,16,37.04,4096
606.3365855127079,16,36.33,4096
592.896585512708,16,35.49,4096
597.8565855127079,16,35.8,4096
597.8565855127079,16,35.8,4096
593.0565855127079,16,35.5,4096
590.475311576696,12,35.47,-4
589.9551647419803,8,35.4,-4
594.2245176059262,16,35.81,4096
590.2245176059262,16,35.56,512
586.7045176059262,16,35.34,4096
590.8825572739111,12,35.61,-4
592.2406475359737,16,35.73,4096
595.9206475359738,16,35.96,4096
593.3606475359737,16,35.8,4096
596.8806475359738,16,36.02,4096
594.0708226581598,12,35.86,-4
593.7338712421937,16,35.74,4096
588.9338712421936,16,35.44,4096
593.2538712421937,16,35.71,4096
588.151638332505,12,35.36,-4
587.1212822760963,16,35.3,4096
586.812707787456,12,35.31,-4
587.2994896246461,16,35.34,4096
586.4981507329586,12,35.3,-4
592.8800326608884,16,35.67,4096
588.4205788715763,12,35.45,-4
589.0024563917199,8,35.64,-4
581.7449208559341,16,35.32,4096
587.9849208559341,16,35.71,4096
586.0668462747101,12,35.65,-4
587.7170048377488,8,35.81,-4
588.3394746400903,4,36.0,-4
587.2841867222858,0,36.01,-4
586.7451306060973,16,36.49,4096
581.1009365458323,12,36.17,-4
580.7786763214652,16,36.2,4096
571.4986763214652,16,35.62,4096
578.5546763214652,16,35.91,4096
572.9261811132982,12,35.45,-4
571.7882802053896,16,35.37,4096
568.2682802053896,16,35.15,4096
565.2620827178887,12,35.02,-4
563.9134474173204,16,34.94,4096
554.4734474173204,16,34.35,4096
558.0633925605013,12,34.67,-4
556.9328518325166,8,34.65,-4
557.4737414202862,16,34.77,4096
562.593741420286,16,35.09,4096
567.873741420286,16,35.42,4096
569.254436667499,12,35.44,-4
571.404764014698,8,35.73,-4
569.6821172622533,16,35.58,4096
576.2421172622534,16,35.99,4096
580.2421172622534,16,36.24,512
587.0707550138379,12,36.74,-4
594.4949264069543,15,37.29,4096
587.8325246088916,11,36.83,-4
589.9739964259154,7,37.1,-4
589.6903178755938,3,37.05,-4
589.0401602174252,0,37.02,-4
